word,negative_count
incompassivos,1
textural,1
requintada,5
refugiadas,2
chacoalhando,2
arquivam,2
antiaéreos,2
thaws,2
beech,2
ucsbs,1
enraizados,3
intrapessoal,1
montecito,1
spader,5
tulsa,7
rumblefish,1
stotz,1
autocentradas,2
doggs,1
waldo,2
apinhada,1
dynasty,2
exotica,1
reconhecidas,2
anoes,2
alongada,2
detestávamos,1
zunindo,2
putter,1
childeste,1
punster,1
malamud,3
bohems,1
alocada,1
teenie,1
infestar,3
bharni,1
esterilização,1
completude,1
uninspriring,1
unenjoyable,1
reajustar,2
junção,3
tardar,2
gritinhos,1
desaponte,1
manics,1
pior4,1
fosses,3
poodlesco,1
strattens,3
dazzy,2
catepilar,1
desativaria,1
clicarem,1
horrorvision,3
laminabilidade,1
'se,1
alugados,2
glamourizados,1
corrompe,3
margotta,2
shamus,1
burdened,1
punchfair,1
outfiring,1
blocker,2
mazurski,1
corsia,1
trainer,2
bandolero,1
jugs,1
mysoginistic,1
gronsky,1
broad,1
padronizados,1
baiting,1
lanie,1
racquel,2
projetaram,2
joshuas,2
orphan,2
setas,2
fruição,2
odontológico,1
edipiano,1
tocador,4
magoamos,1
perseguidora,1
wanders,1
clemente,2
whittington,2
severeid,1
showcase,1
trapalhona,1
divulgariam,1
lincolns,1
desmond,1
sugerisse,1
acomodasse,1
sumner,2
auberjonois,1
sazonais,2
spoilerskhamosh,1
retratarem,2
naseeruddin,2
beginsat,1
baaaaaaaaaaad,1
projecionista,1
afterwords,2
arriscaram,2
desonra,2
germany,1
concordava,2
foleys,2
penis,1
bucetinha,1
bons1,1
crotchy,1
bol,2
rayne,1
biggie,1
roubaria,1
johnnymacbest,1
ofensividade,1
proporcional,2
hounfor,1
sacred,2
blasfemas,2
mosely,1
acertem,1
fashionmente,1
agitador,1
larner,1
larners,1
tepper,5
teppers,1
limito,1
panolinis,1
decameron,9
pasolinis,8
estudava,1
concordaríamos,1
assumiríamos,1
suscetível,1
infrutífera,1
bocaccios,1
int,1
biográficos,1
enganassem,1
testemunhal,1
menosprezar,1
montserrat,1
caballe,1
mercurys,1
visionárias,2
polidamente,1
tedesco,1
serio,4
tramonti,1
morgia,1
consigliori,1
pintores,2
siciliano,1
masi,1
illkick,1
justdumber,1
natalis,1
nambi,1
sydows,1
hopefully,1
faris,6
seleciona,4
creaming,1
cremou,1
excorsist,1
keenans,1
pintainhos,1
rakeesha,1
soars,1
meuller,1
vencessem,3
fooey,1
niveau,1
boquinhas,1
reprimia,1
respiratório,2
stripped,1
subconjunto,1
grampear,1
tsais,1
285,1
2only,1
discordâncias,1
mural,3
esforçada,1
burstyn,3
ellens,1
pífio,1
ewald,1
dupont,1
replicação,1
limitação,1
botes,2
ordenados,1
contextualizá,1
blackmail,1
enaltecendo,1
naturalistas,1
marconis,1
morley,3
ukand,1
1912,1
lightoller,1
ismay,1
inafundável,1
intrusivas,1
pululam,1
blecaute,1
injetam,2
kitumura,1
encerramentos,1
danzel,1
rebe,1
subseção,1
bloomberg,1
trapp,1
47s,3
revelará,1
pina,1
borders,1
haulocast,2
riiiiiiight,1
ww,2
guardá,1
232,3
231,1
233,1
ryuhei,1
cinéticas,2
aragami,4
tsutomu,1
tenshu,1
yashiro,2
remates,1
evidently,1
pseudónimo,2
bachman,9
roadwork,1
thinner,13
fermentam,1
semetary,1
inanição,1
subnutrida,2
monetegna,1
magtena,1
magreza,1
jenney,2
mantegnas,1
matadouros,2
phile,2
222,2
focasse,1
sematary,3
esquivaram,1
unicorn,1
rober,1
berk,1
stepehn,1
gluttonous,1
ferrenha,1
ginelli,1
taduz,1
lemke,1
skidoo,1
retalia,1
exoneraram,1
amadurecem,1
gooledyspook,1
proeminência,2
curve,1
conhecível,1
hammiest,1
grodin,2
lasser,2
remarque,2
sinergia,1
koestlers,1
calvados,2
beliscão,2
tabac,1
licores,1
intoxicantes,1
cenaristas,1
byrrh,1
gruenberg,2
tibbett,1
pseudónimos,1
wozzeck,1
gunther,1
himmelstoss,2
remarques,1
gornick,3
pratiquem,1
hyser,4
hiltz,6
tembi,2
denison,6
safaram,1
desonrado,2
gornicks,1
langlaise,1
trataria,1
marat,1
miz,2
despensa,1
marcuse,2
dennison,1
hipobólicas,1
safados,2
gostávamos,1
4x4,1
vws,1
dispararia,1
rockets,1
toughed,1
impingida,2
wittgenstein,1
tractacus,1
unoriginalidade,1
fundei,1
inwatchable,1
eeeeh,1
grate,1
coldres,1
inebriação,2
contracter,2
conivência,2
vauxhall,1
oitocentista,1
subaru,1
imprezza,1
e19,1
heathrow,2
designação,3
greengass,1
inauditas,1
hurl,1
choradas,1
barquinha,1
makavejev,1
talismático,1
monárquica,1
dicenzo,1
pflug,2
mcgavins,1
estrangulador,1
chevalier,1
farnsworths,1
injurioso,1
basketball,1
spun,1
roseanna,1
bolinha,1
requeira,1
amônia,1
weisss,1
acolher,2
corrompida,3
satirizada,1
pretender,2
moines,1
propano,1
baptist,1
iowas,1
francois,1
definiriam,1
potroilers,1
floridos,1
scandal,1
apelativo,1
signe,2
hasso,2
soubrette,1
monsta,1
outland,1
especiallly,1
abbu,2
shiph,1
kuntar,2
klinghoffer,1
achile,1
lauro,1
acentuando,1
sabra,1
chatila,1
sírio,1
amerterish,1
shoddily,1
500db,1
intl,1
clicado,1
advertir,3
estranhezas,2
conversacional,1
desdobrou,1
aristocráticas,1
encarou,1
stefaniuk,2
squarepants,1
recess,1
superlindings,1
doy,1
ampliado,3
sorvino,5
shenk,1
decrépitos,1
gramps,2
shenks,1
expandi,1
garel,1
shaka,6
sinclairs,3
escravista,1
alienador,1
meyler,1
dubiel,1
magsel,1
cele,2
bóia,1
branquelo,3
agrupam,1
zavaleta,1
bichir,4
serrano,4
spyl,1
separaria,1
pudor,1
lagrimas,1
demian,3
banoso,1
custará,1
botsuana,1
mma,6
ramotswe,3
makutsi,3
anika,1
noni,3
bouncy,1
msamati,2
matekoni,2
anglicizado,1
macbook,1
botswana,1
reformadas,1
pulsação,3
197,1
chlorians,1
místicas,3
nortons,2
banas,2
reprimiu,1
abastecer,2
incapacita,1
leterrier,1
frontalmente,1
m1,1
f22,1
estratosfera,1
tônus,1
fingidor,1
superabundância,1
adagas,1
colle,1
logline,1
tailandesas,1
khmer,2
bangcoc,1
yous,1
sarongues,1
pepinos,1
59º,2
neednt,1
spurrier,2
adivinhações,1
conjurado,3
plantou,1
aji,1
styleae,1
pookie,1
rescindiram,1
gorgolejo,2
nocauteando,1
soulplane,1
gogo,1
completada,1
kroko,6
sylke,2
virtuosismo,1
avessa,1
corredora,1
krokos,1
thump,1
cosas,1
nostras,1
capos,1
g2,1
reúnam,1
platônicos,1
autoria,2
g1,2
concisamente,1
g3,1
robt,1
hagen,1
fredos,1
vaticani,1
insuficiência,3
guilliani,1
estatutos,1
leavenworth,1
encontraríamos,1
danificou,1
encanar,1
169,2
inconformidade,1
memorizada,1
repousava,1
entrarei,1
instintiva,1
dessensibilização,1
descarrilado,1
rodeavam,2
slum,2
stjerner,1
uden,1
hjerner,1
pressionou,2
pertenceria,1
dig,1
ammanda,1
shellen,1
peggys,1
caricaturadas,1
maldoso,2
simmone,2
mackinnon,1
lorica,1
vessel,2
garrison,4
squirmish,1
mackin,1
whalen,1
phat,4
lyric,1
penneys,1
pénis,2
ejaculando,1
tadger,1
meow,5
targets,1
nickleodeon,1
bogdanovitch,1
moonlighting,1
refez,8
eggar,13
crennas,1
bixby,1
barbatanas,2
decade,1
apegar,2
stanwicks,1
pissible,1
dicky,1
tornozeleira,1
ciggy,1
fingertip,1
garloupis,1
dietrichson,7
alka,1
fiedler,1
neffs,2
dietrichsons,1
bochco,3
barnaby,4
ditadoras,1
dietrickson,2
eggars,1
escorrer,1
colorem,1
poeirentos,1
smights,1
sugestividade,1
smight,1
empacotá,1
looooooooong,1
bertoluccis,1
bete,3
lifer,1
aprile,2
nanni,2
morettis,2
edgeways,1
escorar,1
morettiismo,1
interposto,1
pecos,3
interjeição,1
lechers,1
machinal,1
entrevistá,1
mustard,1
lauréis,1
hospitality,1
weiner,1
estatico,1
tuff,2
kalasaki,1
nonstraight,1
escargoon,1
dedede,2
kirbyll,1
zaphod,1
beeblebroxs,1
apontava,1
reabasteceram,1
propulsor,1
kiloton,1
thritty,1
istead,1
pettyfer,2
parrys,1
forsyte,1
sisudo,1
frys,1
ávidos,3
artesão,2
jazia,1
epilepsia,1
descongestionante,1
legalidade,1
permitam,2
insistiria,1
roxanne,1
camundongos,1
kmadden,1
flushed,4
aardmans,1
winselt,1
shocky,1
eletrocuta,1
cleptomaníacas,1
katzenberg,1
cives,1
magneto,1
fofoquinha,1
guloso,1
afrouxaram,1
shrekâ,1
atenã,1
tambã,2
madagascar,4
worry,1
doctornappy2,1
roddys,2
imitou,1
entretinha,3
elinor,1
glyn,1
ilogia,1
ince,1
hearsts,1
borowczyk,1
scandals,1
capelães,1
lapelas,1
renúncias,1
narrá,1
oneida,1
habitarem,1
infalíveis,1
miado,1
intentos,1
aflitivamente,1
loulla,1
golpistas,2
cabeçada,1
escavado,1
purnell,1
harkers,2
trabalhara,1
efetuando,1
hsss,1
sibilante,1
coby,1
harker,1
cobys,1
incineração,1
wilfred,1
enrolamento,1
touching,1
gonshon,1
impetuosamente,1
cashman,1
selecioná,1
túnis,1
tunisiana,1
x4,1
clavicórdio,1
scarlatti,1
luxuriosas,1
lilia,2
misógama,1
balançá,1
alvejando,1
bloqueie,1
desdobraria,1
detestada,1
hotness,1
eves,1
pegariam,1
ingerir,1
analogias,3
hamburglar,1
baruchel,1
ressacas,1
platônico,1
melbournehes,1
worldfest,2
grader,1
rasberries,1
walerian,1
borowczyks,1
precisaríamos,1
ejaculações,1
pecks,3
kooky,1
cretosa,1
shysters,1
macnicol,2
flockofducks,1
shshshs,1
shtewart,1
shlater,1
jurídico,2
mcbeak,2
mcquack,1
desejassem,1
bipolares,1
objecao,1
sustentou,1
legalista,4
audiencia,1
razao,1
conservas,2
mmmmmmm,1
vonda,2
reescreve,2
ihop,1
armateur,1
haiku,7
kornbluth,15
intrigadas,2
debaser,1
ht,1
pedida,1
impressora,3
embarrasmento,1
renderam,1
anticlerical,1
bastiões,2
institucionalizada,1
ocidentalizadas,1
bajulações,1
backsides,1
auxílios,1
reprodutivos,2
extintores,2
malhada,1
monet,1
arqueada,1
desconstruídas,1
acasalando,1
drenadamente,1
cornbluth,1
efeminada,2
spalding,1
schlub,1
simpatizo,1
indomado,1
scanlon,1
obvious,1
dorkish,1
saget,8
apalantivamente,1
cocho,1
absorverem,1
enrihia,1
scalethank,1
akasirbossman,1
berettas,1
frankos,1
bodybuilders,1
unerotic,1
scwarz,1
merlot,1
conservado,1
columbu,1
barettas,4
sweat,3
montazuma,1
arrumaria,1
combinaria,1
quimicamente,4
toho,1
ishiro,1
mecha,5
takarada,2
hiroshi,1
inagakis,1
chushingura,1
eisei,1
amamoto,1
mie,1
desenterre,1
laffs,1
escarnecido,1
magilla,1
rankin,2
drummer,1
símia,1
dreamgirl,1
glorious,1
lustigs,1
conclusivamente,1
savin,1
spinells,1
desacato,1
oclichés,1
autojustificação,1
tarpon,1
bogdonavitch,1
uc,1
plenty,3
godspeed,1
imparcialmente,1
spt11,1
amerian,1
rezarei,1
antecipei,2
diehls,1
professou,1
diehl,2
sposed,1
harbours,2
harbors,2
vculek,2
papos,1
vics,1
ásperos,1
excentricidades,2
porbates,1
reel13,1
darklight,2
banida,1
abacaxi,1
flay,2
batali,2
appleby,8
scfi,1
rebitado,1
distanciou,1
shiri,5
aproveitarem,1
flips,3
implementada,3
platts,2
roswell,1
lancie,1
fath,1
liliths,1
estúpidadvd,1
deleted,1
pdf,2
burgi,2
applebys,1
'beija,1
jurisdição,2
dormisse,2
roteamento,1
shtoop,1
meshuganah,1
kapadia,1
deepti,1
somnath,1
poohwhats,1
indolentemente,1
darlington,1
crain,7
prementers,1
erlynne,1
pintei,1
m80,1
stuttgart,1
ferradores,1
mechagodzilla,1
estreptococo,1
baixistas,1
rankins,2
desistência,2
maltrapilho,3
fritadeira,1
pitorescas,1
entupida,1
fritadeiras,1
grisoni,1
jamrom4,1
pregam,1
aragon,1
grunner,1
hahagruner,1
macula,1
gruners,2
pianos,1
wellspring,1
sintonização,1
ativação,1
fengler,1
blankman,1
ferirão,1
giuliani,1
comprometemo,1
forneceriam,1
arrombado,1
lolrent,1
vandross,1
rte,1
heigl,3
grillo,1
manfully,1
kite,3
sinyard,1
comparativo,1
hesseman,3
nk,2
sodomia,1
lactante,1
desmembrar,3
orgulhosas,1
trajeto,1
tarkóvski,1
ordet,1
muuuitos,1
repetiam,1
fatty,1
jurei,2
aposentei,1
patrocinar,1
atormentadores,1
kenichi,1
endo,1
fujiko,2
kazushi,1
watanabe,1
shungiku,1
uchida,1
muto,1
necrófila,1
winkler,1
shoppe,1
peixaria,1
virilhas,1
carrier,3
putrefação,2
heroísmos,1
paradoxais,1
raechel,1
claymore,1
m60,1
ditam,1
carnais,1
lennys,1
medioacre,1
coexistirem,1
mochcinnos,1
homeless,1
cancelando,1
sintown,3
frazee,4
foy,2
willing,2
sinónimo,1
devines,2
witney,1
livingston,6
bullfincher,2
smartest,1
vanderpool,1
charle,1
encerrá,1
erich,1
neidhart,1
koko,2
bossman,1
dibiases,1
zukhov,1
tanaka,2
warlord,1
bushwhackers,4
undertakers,1
dresler,1
dresslers,3
praskins,1
fechamentos,1
solvência,1
compilada,1
polan,1
digitalizasse,1
sportswear,1
rushton,4
rubik,1
organizando,2
extraconjugal,1
arautos,1
dratch,6
shiraki,3
breakdown,4
multidimensional,1
colors,1
poehlers,3
arnett,1
poseys,4
festejam,1
lideradas,3
stiffler,3
mullet,1
quincy,3
roebson,1
yukon,2
paulsens,1
brians,1
flix,2
despediu,1
exactamente,1
nows,1
escalou,3
pardais,1
embaladas,2
daaaaaaaaaaaaaaaaaddddddddd,1
socou,1
esculpiu,1
entalhou,1
dilwale,1
dulhaniya,1
anilji,2
juhi,14
sohail,7
rahul,2
rahoooooool,1
videsi,1
sallu,1
nikhilji,1
miríades,1
persistiram,1
nikhil,13
advani,14
administrou,1
nikhils,1
debut,1
naa,1
koppikar,2
priyanka,13
khamini,1
vinay,1
shiven,1
ayesha,6
takia,4
ashutosh,1
joh,1
tehzeeb,1
vidya,5
balan,4
raju,3
stephani,1
esrechowitz,1
staphani,1
dayal,1
phoolwati,1
akshaya,1
takiya,1
mishmashed,2
masladar,1
rethink,1
johar,2
bhansali,1
tolerou,2
filmy,2
escapistas,2
prestasse,1
caldeiraria,1
bollwood,1
doravante,2
infladas,1
namore,2
persiga,1
bogdanovichs,2
fílmicas,1
demy,1
reload,1
apaixonassem,1
govida,1
professar,1
rubbish,1
nikikil,1
sati,1
savitri,1
pati,1
parmeshwar,1
priyanaka,1
empinam,1
vidyas,1
debutar,1
khnh,1
waithe,1
filmeok,1
algumtemos,1
históriasnós,1
advanis,2
musicsel,1
funcionaactors,1
mudançasohail,1
anjana,1
suknani,1
demitidopriyanka,1
embasbacado,1
paradigm,1
takias,1
juhee,4
ayesh,1
carnudo,2
rakhi,2
bigg,1
esras,1
pata,2
veidt,5
perolados,1
eaghhh,1
siodmark,1
fp1,2
antwortet,1
nicht,1
if1,1
ellissen,1
esmond,3
droste,1
hartl,2
shoulda,2
ditech,1
rubenstein,1
graystone,2
ingersoll,1
amnésica,1
aliadas,3
moroni,2
goodwin,1
trivializado,1
ludlums,2
reatribuir,1
degradam,1
tremont,1
vaxham,1
zellerbach,1
randi,1
amsden,1
vinchenzo,1
napoli,1
caprioli,1
manzaris,1
lawless,2
grunberg,2
invada,1
vicinais,1
maltrata,1
journeyman,1
dollhouse,1
pumkinhead,1
mansquitoeye,1
alucinaçãomeu,1
abafava,1
desarranjo,1
flagelístico,1
acasalado,1
mordedor,1
baptists,1
barbecue,1
vuissa,1
batistas,8
receptivos,2
merkley,2
absolutley,2
sobrescrito,1
stainboy,1
porretta,1
liddle,1
invisto,1
pedofile,1
antiautoritário,1
formatos,2
satanicamente,1
fornicar,1
liquida,1
mansidão,1
sobressaltos,1
forresters,1
saffron,1
jupiters,1
kalifornia,3
sprint,1
salivantes,1
trojan,2
egípcias,2
piras,2
hairdos,1
ck,3
omirus,3
iliada,1
odysseia,1
troywarners,1
petersens,1
agamenon,1
toole,2
arklie,1
parting,1
glances,1
blithe,2
lacrimosa,1
hipotecas,2
oferecessem,2
investisse,1
20000,1
bankroll,1
sevencard2003,1
messenger,2
177,1
ssi,2
diversificada,1
absolvidos,1
voyeurísticas,1
puertorricanos,1
maldeamores,1
semanário,1
claridad,1
kinjite,7
refratário,1
violentando,1
sequencias,1
bébé,1
kohner,1
mechanic,1
tossup,2
subjects,1
lesbian,1
pedophile,1
perverted,1
o'connell,3
slammer,2
exemplificam,1
reacionárias,1
alarga,1
demoramos,1
entrelaçarmos,1
muddily,1
subvalorizados,1
assediava,1
jorros,1
cohan,1
somebody,1
seely,1
monson,5
bethune,2
overacted,1
vcrs,1
refrescou,1
estipula,1
dividirão,1
monsons,1
westing,1
elga,3
bartold,1
isenberg,1
servants,1
kartalian,1
empacotariam,1
milliagn,1
norden,1
invejáveis,3
pirahna,1
qualificarem,1
rodolfo,1
acosta,2
refrigerada,1
dealing,1
stabbing,2
troupe,1
nids,1
puck,1
emendadas,1
acolhimento,1
dilberts,1
merciless,1
bardwork,1
planura,1
horizível,1
fonterbras,1
rabiscada,1
ocupou,2
coilition,1
inacreditabilidade,1
montford,8
veiwers,1
litman,1
flotsam,1
transmitia,2
play2,1
usando3,1
dänemark,1
verson,1
mangle,1
incólume,1
oliviers,1
schells,1
keillors,1
yaaay,1
chalice,1
mst3king,1
ft13th,1
expelled,1
mahers,5
politically,1
incorrect,1
objetivistas,1
agnósticas,1
argumente,1
compararmos,1
credenciados,1
teocráticas,1
idiotamente,2
secularismo,1
humanismos,1
gazelas,1
contextual,1
sociológicos,2
jesuíta,1
preconcebidas,4
denominacional,1
questionadoras,1
encíclica,1
abraâmica,1
fermentação,2
neurológico,1
ambushees,1
josefo,1
gargalharão,1
contradizerem,1
contraditórias,2
neurologista,1
regozijaram,1
ônus,1
moyer,2
sutra,1
interdependente,1
entalhada,1
interviewees,1
grileiros,1
estereotyping,1
interrompê,1
endendo,1
criará,2
agnóstica,1
astroteologia,1
simplifica,1
agnosticismo,1
filosoficamente,1
religulous,2
regulamentações,1
delineando,1
cahil,1
redentivos,1
simbolizam,1
sleeze,1
beits,1
russborrough,1
escavavam,1
wicklow,1
implicados,1
aterrorizou,1
oater,1
seamus,1
deasy,1
gleesons,2
amemos,1
angeline,1
supercompensando,1
capacitar,1
romanceada,1
sinusite,1
antibióticos,1
ziegfelds,1
whoppie,1
apertem,1
divorciadas,2
zsa,2
bondosos,1
trishs,1
townie,1
licker,1
vollins,3
maníacas,3
zimbalist,2
escultural,2
agüentando,1
ruta,1
headstart,1
acompanhem,1
mofu,1
sheffer,4
empilharam,1
encabeçaram,1
shrieber,1
kantrowitz,2
lilian,1
shmatte,1
stud,2
tovah,2
feldshuh,2
dishing,1
snooker,1
o'sullivan,1
dott,1
enjoando,1
menopáusicas,1
olathe,1
ks,3
provocasse,1
formulada,1
moonlanding,1
ipso,1
rastreável,3
masssacre,1
biachi,1
empaladas,1
enferrujadas,2
bianchi,2
notti,1
burial,2
unfortuanitly,1
lifeboat,1
selecionamos,1
navegávamos,1
baaaaaaaaaaaaaad,1
unninja,1
hamer,2
feeding,6
moain,1
baaaaaaaaaad,1
virulenta,1
distintivas,2
barbwire,1
congruentes,2
escusar,1
rhode,6
minimizada,2
garberina,2
propster,1
decoff,1
cunhou,2
theatrex,1
lázaro,1
seguramos,1
rombero,1
estrelavam,1
mistuharu,1
misawa,1
derramava,1
iogurte,1
anayways,1
sollace,3
planejadora,1
bordado,2
cercavam,2
attourney,1
examinasse,1
pedira,2
chiqueiro,1
eeeeeeevil,1
hass,2
recolherá,1
acessei,1
ojinks,1
procedessem,1
presumida,1
dividia,2
reclamo,1
patológicos,1
hartmens,1
allytits,1
campwith,1
conselheiras,1
latrina,1
calçou,1
unhappy,2
campers,2
estrangulados,1
implausabilidade,1
tainhas,1
aficcionado,1
sac,1
contamos,1
475,1
gosteu,1
gracejamento,1
atenuado,1
desatar,2
rebentado,1
biodegradáveis,1
contrastassem,1
steirs,1
whistler,4
complicando,2
whistlers,2
stilwell,1
leena,1
wardo,1
falcers,1
beswicke,1
annies,1
warbucks,2
hannigan,2
banalizados,1
superdotada,1
dellas,3
espatifado,1
hogbottom,2
pouparei,1
hogbottoms,1
3that,1
aileen,3
hustonis,1
chenoweth,1
chrissie,1
growing,1
edwina,1
quimnn,1
enjoativos,2
buckingham,1
leapin,1
dreafully,1
unhand,1
ancoradas,1
tatuar,1
extinguido,1
falecimento,1
reparável,1
michum,1
weeds,1
bowdens,1
lombadas,1
noltie,1
bowden,8
extasiado,1
subestimar,2
estupresse,1
cantei,1
tragado,1
causal,1
stout,1
montfords,1
sobriamente,1
caprio,1
cady,9
herrmanns,1
scorsesis,5
strick,2
ohmagods,1
huckleberry,1
engorda,1
crimany,1
bighouse,1
misrep,1
retinha,2
notles,1
stricks,1
superlotado,1
cartunhosa,1
horrivelente,1
alargada,1
paquerando,1
escaldado,1
sumpin,1
niroeste,1
niel,6
carcass,1
maçanetas,1
autoconscientemente,2
rotoscópios,1
imitada,2
barroco,1
lultimo,1
bacio,1
muccino,2
carathers,1
nyphette,1
razzoff,1
rayman,1
hoodlum,1
tranceformers,1
cybertron,1
optimus,6
autobots,1
transform,1
maximals,1
maximize,1
powermaster,1
optimal,1
megatron,1
respeitarem,1
referirem,2
wahhhhh,1
soletraram,1
boohooo,1
rebobine,1
delicie,2
